id,value
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Group III Histone Deacetylases.Sirtuins.Sirtuin 3,D08.811.277.087.520.200.650.600
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Histone Deacetylase 6,D08.811.277.087.520.350
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Mi-2 Nucleosome Remodeling and Deacetylase Complex,D08.811.277.087.520.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Mi-2 Nucleosome Remodeling and Deacetylase Complex.Histone Deacetylase 1,D08.811.277.087.520.500.100
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Mi-2 Nucleosome Remodeling and Deacetylase Complex.Histone Deacetylase 2,D08.811.277.087.520.500.200
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Mi-2 Nucleosome Remodeling and Deacetylase Complex.Retinoblastoma-Binding Protein 4,D08.811.277.087.520.500.775
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Mi-2 Nucleosome Remodeling and Deacetylase Complex.Retinoblastoma-Binding Protein 7,D08.811.277.087.520.500.887
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Sin3 Histone Deacetylase and Corepressor Complex,D08.811.277.087.520.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Sin3 Histone Deacetylase and Corepressor Complex.Histone Deacetylase 1,D08.811.277.087.520.750.100
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Sin3 Histone Deacetylase and Corepressor Complex.Histone Deacetylase 2,D08.811.277.087.520.750.200
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Sin3 Histone Deacetylase and Corepressor Complex.Retinoblastoma-Binding Protein 4,D08.811.277.087.520.750.775
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Histone Deacetylases.Sin3 Histone Deacetylase and Corepressor Complex.Retinoblastoma-Binding Protein 7,D08.811.277.087.520.750.887
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Nicotinamidase,D08.811.277.087.610
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Penicillin Amidase,D08.811.277.087.690
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Peptide-N4-(N-acetyl-beta-glucosaminyl) Asparagine Amidase,D08.811.277.087.725
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Pyroglutamate Hydrolase,D08.811.277.087.760
Enzymes and Coenzymes.Enzymes.Hydrolases.Amidohydrolases.Urease,D08.811.277.087.902
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases,D08.811.277.151
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.GTP Cyclohydrolase,D08.811.277.151.300
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Guanine Deaminase,D08.811.277.151.350
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Methenyltetrahydrofolate Cyclohydrolase,D08.811.277.151.418
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases,D08.811.277.151.486
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Adenosine Deaminase,D08.811.277.151.486.075
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Cytidine Deaminase,D08.811.277.151.486.250
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Cytidine Deaminase.APOBEC Deaminases,D08.811.277.151.486.250.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Cytidine Deaminase.APOBEC Deaminases.APOBEC-1 Deaminase,D08.811.277.151.486.250.500.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Cytidine Deaminase.APOBEC Deaminases.APOBEC-3G Deaminase,D08.811.277.151.486.250.500.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleoside Deaminases.Cytosine Deaminase,D08.811.277.151.486.625
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleotide Deaminases,D08.811.277.151.653
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleotide Deaminases.AMP Deaminase,D08.811.277.151.653.060
Enzymes and Coenzymes.Enzymes.Hydrolases.Aminohydrolases.Nucleotide Deaminases.DCMP Deaminase,D08.811.277.151.653.200
Enzymes and Coenzymes.Enzymes.Hydrolases.Complement Activating Enzymes,D08.811.277.300
Enzymes and Coenzymes.Enzymes.Hydrolases.Complement Activating Enzymes.Complement C1r,D08.811.277.300.280
Enzymes and Coenzymes.Enzymes.Hydrolases.Complement Activating Enzymes.Complement C1s,D08.811.277.300.290
Enzymes and Coenzymes.Enzymes.Hydrolases.Complement Activating Enzymes.Complement Factor D,D08.811.277.300.450
Enzymes and Coenzymes.Enzymes.Hydrolases.Epoxide Hydrolases,D08.811.277.340
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases,D08.811.277.352
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases,D08.811.277.352.100
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Acetylesterase,D08.811.277.352.100.050
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Carboxylesterase,D08.811.277.352.100.100
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Cholinesterases,D08.811.277.352.100.170
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Cholinesterases.Acetylcholinesterase,D08.811.277.352.100.170.176
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Cholinesterases.Butyrylcholinesterase,D08.811.277.352.100.170.250
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Dehydroascorbatase,D08.811.277.352.100.220
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Lipase,D08.811.277.352.100.400
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Lipase.Pancrelipase,D08.811.277.352.100.400.745
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Lipoprotein Lipase,D08.811.277.352.100.430
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Monoacylglycerol Lipases,D08.811.277.352.100.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Naphthol AS D Esterase,D08.811.277.352.100.550
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases,D08.811.277.352.100.680
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Lysophospholipase,D08.811.277.352.100.680.510
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A,D08.811.277.352.100.680.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A1,D08.811.277.352.100.680.750.875
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2,D08.811.277.352.100.680.750.937
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.1-Alkyl-2-acetylglycerophosphocholine Esterase,D08.811.277.352.100.680.750.937.249
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Calcium-Independent",D08.811.277.352.100.680.750.937.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Calcium-Independent.Group VI Phospholipases A2",D08.811.277.352.100.680.750.937.300.249
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Calcium-Independent.Peroxiredoxin VI",D08.811.277.352.100.680.750.937.300.500
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Cytosolic",D08.811.277.352.100.680.750.937.625
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Cytosolic.Group IV Phospholipases A2",D08.811.277.352.100.680.750.937.625.249
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Cytosolic.Peroxiredoxin VI",D08.811.277.352.100.680.750.937.625.624
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory",D08.811.277.352.100.680.750.937.750
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group I Phospholipases A2",D08.811.277.352.100.680.750.937.750.100
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group I Phospholipases A2.Group IA Phospholipases A2",D08.811.277.352.100.680.750.937.750.100.500
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group I Phospholipases A2.Group IB Phospholipases A2",D08.811.277.352.100.680.750.937.750.100.750
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group II Phospholipases A2",D08.811.277.352.100.680.750.937.750.550
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group III Phospholipases A2",D08.811.277.352.100.680.750.937.750.662
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group V Phospholipases A2",D08.811.277.352.100.680.750.937.750.775
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Phospholipases.Phospholipases A.Phospholipases A2.Phospholipases A2, Secretory.Group X Phospholipases A2",D08.811.277.352.100.680.750.937.750.887
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Carboxylic Ester Hydrolases.Sterol Esterase,D08.811.277.352.100.700
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases,D08.811.277.352.335
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases,D08.811.277.352.335.350
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Deoxyribonuclease (Pyrimidine Dimer),D08.811.277.352.335.350.137
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Deoxyribonuclease I,D08.811.277.352.335.350.250
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Deoxyribonuclease I.Streptodornase and Streptokinase,D08.811.277.352.335.350.250.900
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Deoxyribonuclease IV (Phage T4-Induced),D08.811.277.352.335.350.275
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes,D08.811.277.352.335.350.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type I Site-Specific",D08.811.277.352.335.350.300.250
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific",D08.811.277.352.335.350.300.260
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease BamHI",D08.811.277.352.335.350.300.260.240
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease EcoRI",D08.811.277.352.335.350.300.260.250
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease HindIII",D08.811.277.352.335.350.300.260.260
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease HpaII",D08.811.277.352.335.350.300.260.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type III Site-Specific",D08.811.277.352.335.350.300.270
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Holliday Junction Resolvases,D08.811.277.352.335.350.400
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Micrococcal Nuclease,D08.811.277.352.335.350.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Mismatch Repair Endonuclease PMS2,D08.811.277.352.335.350.600
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.MRE11 Homologue Protein,D08.811.277.352.335.350.650
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Single-Strand Specific DNA and RNA Endonucleases,D08.811.277.352.335.350.700
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Transcription Activator-Like Effector Nucleases,D08.811.277.352.335.350.850
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Endodeoxyribonucleases.Zinc Finger Nucleases,D08.811.277.352.335.350.925
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Exodeoxyribonucleases,D08.811.277.352.335.375
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Exodeoxyribonucleases.Exodeoxyribonuclease V,D08.811.277.352.335.375.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Exodeoxyribonucleases.MRE11 Homologue Protein,D08.811.277.352.335.375.813
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Deoxyribonucleases.Exodeoxyribonucleases.Werner Syndrome Helicase,D08.811.277.352.335.375.875
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases,D08.811.277.352.355
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases,D08.811.277.352.355.325
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes,D08.811.277.352.355.325.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type I Site-Specific",D08.811.277.352.355.325.300.250
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific",D08.811.277.352.355.325.300.260
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease BamHI",D08.811.277.352.355.325.300.260.240
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease EcoRI",D08.811.277.352.355.325.300.260.250
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease HindIII",D08.811.277.352.355.325.300.260.260
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type II Site-Specific.Deoxyribonuclease HpaII",D08.811.277.352.355.325.300.260.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.DNA Restriction Enzymes.Deoxyribonucleases, Type III Site-Specific",D08.811.277.352.355.325.300.270
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.Flap Endonucleases,D08.811.277.352.355.325.350
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.Holliday Junction Resolvases,D08.811.277.352.355.325.400
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.Micrococcal Nuclease,D08.811.277.352.355.325.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.MRE11 Homologue Protein,D08.811.277.352.355.325.600
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.Single-Strand Specific DNA and RNA Endonucleases,D08.811.277.352.355.325.700
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endodeoxyribonucleases.Zinc Finger Nucleases,D08.811.277.352.355.325.850
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases,D08.811.277.352.355.350
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Micrococcal Nuclease,D08.811.277.352.355.350.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Ribonuclease H,D08.811.277.352.355.350.700
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Ribonuclease H.Ribonuclease H, Human Immunodeficiency Virus",D08.811.277.352.355.350.700.500
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Ribonuclease, Pancreatic",D08.811.277.352.355.350.715
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Ribonuclease T1,D08.811.277.352.355.350.725
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.RNA-Induced Silencing Complex,D08.811.277.352.355.350.810
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.RNA-Induced Silencing Complex.Argonaute Proteins,D08.811.277.352.355.350.810.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Endonucleases.Endoribonucleases.Single-Strand Specific DNA and RNA Endonucleases,D08.811.277.352.355.350.820
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Exonucleases,D08.811.277.352.365
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Exonucleases.Exodeoxyribonucleases,D08.811.277.352.365.290
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Exonucleases.Exodeoxyribonucleases.MRE11 Homologue Protein,D08.811.277.352.365.290.250
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Exonucleases.Exodeoxyribonucleases.Werner Syndrome Helicase,D08.811.277.352.365.290.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Exonucleases.Exoribonucleases,D08.811.277.352.365.300
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases,D08.811.277.352.640
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Annexin A3,D08.811.277.352.640.050
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases",D08.811.277.352.640.150
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 1",D08.811.277.352.640.150.100
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 2",D08.811.277.352.640.150.200
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 3",D08.811.277.352.640.150.300
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 4",D08.811.277.352.640.150.400
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 5",D08.811.277.352.640.150.500
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 6",D08.811.277.352.640.150.600
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-AMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 7",D08.811.277.352.640.150.700
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-GMP Phosphodiesterases",D08.811.277.352.640.155
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-GMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 1",D08.811.277.352.640.155.100
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-GMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 2",D08.811.277.352.640.155.200
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-GMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 5",D08.811.277.352.640.155.500
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.3',5'-Cyclic-GMP Phosphodiesterases.Cyclic Nucleotide Phosphodiesterases, Type 6",D08.811.277.352.640.155.750
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.2',3'-Cyclic-Nucleotide Phosphodiesterases",D08.811.277.352.640.160
"Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.2',3'-Cyclic-Nucleotide Phosphodiesterases.2',3'-Cyclic Nucleotide 3'-Phosphodiesterase",D08.811.277.352.640.160.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Glycerophosphoinositol Inositolphosphodiesterase,D08.811.277.352.640.295
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phosphodiesterase I,D08.811.277.352.640.430
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases,D08.811.277.352.640.700
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases,D08.811.277.352.640.700.700
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Glycosylphosphatidylinositol Diacylglycerol-Lyase,D08.811.277.352.640.700.700.249
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Phosphatidylinositol Diacylglycerol-Lyase,D08.811.277.352.640.700.700.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Phosphoinositide Phospholipase C,D08.811.277.352.640.700.700.562
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Phosphoinositide Phospholipase C.Phospholipase C beta,D08.811.277.352.640.700.700.562.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Phosphoinositide Phospholipase C.Phospholipase C delta,D08.811.277.352.640.700.700.562.625
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Type C Phospholipases.Phosphoinositide Phospholipase C.Phospholipase C gamma,D08.811.277.352.640.700.700.562.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Phospholipases.Phospholipase D,D08.811.277.352.640.700.710
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Diester Hydrolases.Sphingomyelin Phosphodiesterase,D08.811.277.352.640.750
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases,D08.811.277.352.650
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases.Acid Phosphatase,D08.811.277.352.650.025
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases.Acid Phosphatase.Tartrate-Resistant Acid Phosphatase,D08.811.277.352.650.025.500
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases.Alkaline Phosphatase,D08.811.277.352.650.035
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases.Fructose-Bisphosphatase,D08.811.277.352.650.200
Enzymes and Coenzymes.Enzymes.Hydrolases.Esterases.Phosphoric Monoester Hydrolases.Glucose-6-Phosphatase,D08.811.277.352.650.225
