id,value
Carbohydrates.Polysaccharides.Plant Gums.Chewing Gum,D09.698.700.249
Carbohydrates.Polysaccharides.Plant Gums.Chewing Gum.Nicotine Chewing Gum,D09.698.700.249.500
Carbohydrates.Polysaccharides.Plant Gums.Gum Arabic,D09.698.700.500
Carbohydrates.Polysaccharides.Plant Gums.Karaya Gum,D09.698.700.625
Carbohydrates.Polysaccharides.Plant Gums.Tragacanth,D09.698.700.750
Carbohydrates.Polysaccharides.Plant Mucilage,D09.698.709
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial",D09.698.718
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Bambermycins",D09.698.718.220
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Lipopolysaccharides",D09.698.718.450
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Lipopolysaccharides.Lipid A",D09.698.718.450.500
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Lipopolysaccharides.O Antigens",D09.698.718.450.600
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Peptidoglycan",D09.698.718.594
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Prebiotics",D09.698.718.622
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Prodigiozan",D09.698.718.650
"Carbohydrates.Polysaccharides.Polysaccharides, Bacterial.Teichoic Acids",D09.698.718.825
Carbohydrates.Polysaccharides.Proteoglycans,D09.698.735
Carbohydrates.Polysaccharides.Proteoglycans.Chondroitin Sulfate Proteoglycans,D09.698.735.200
Carbohydrates.Polysaccharides.Proteoglycans.Chondroitin Sulfate Proteoglycans.Aggrecans,D09.698.735.200.500
Carbohydrates.Polysaccharides.Proteoglycans.Chondroitin Sulfate Proteoglycans.Hyaluronan Receptors,D09.698.735.200.625
Carbohydrates.Polysaccharides.Proteoglycans.Chondroitin Sulfate Proteoglycans.Versicans,D09.698.735.200.750
Carbohydrates.Polysaccharides.Proteoglycans.Heparan Sulfate Proteoglycans,D09.698.735.400
Carbohydrates.Polysaccharides.Proteoglycans.Small Leucine-Rich Proteoglycans,D09.698.735.700
Carbohydrates.Polysaccharides.Proteoglycans.Small Leucine-Rich Proteoglycans.Biglycan,D09.698.735.700.500
Carbohydrates.Polysaccharides.Proteoglycans.Small Leucine-Rich Proteoglycans.Decorin,D09.698.735.700.750
Carbohydrates.Polysaccharides.Proteoglycans.Small Leucine-Rich Proteoglycans.Fibromodulin,D09.698.735.700.813
Carbohydrates.Polysaccharides.Proteoglycans.Small Leucine-Rich Proteoglycans.Lumican,D09.698.735.700.875
Carbohydrates.Polysaccharides.Sepharose,D09.698.813
Carbohydrates.Polysaccharides.Xylans,D09.698.925
Carbohydrates.Sugar Acids,D09.811
Carbohydrates.Sugar Acids.Ascorbic Acid,D09.811.100
Carbohydrates.Sugar Acids.Ascorbic Acid.Dehydroascorbic Acid,D09.811.100.260
"Carbohydrates.Sugar Acids.2,3-Diketogulonic Acid",D09.811.200
Carbohydrates.Sugar Acids.Glucaric Acid,D09.811.295
Carbohydrates.Sugar Acids.Gluconates,D09.811.308
Carbohydrates.Sugar Acids.Gluconates.Antimony Sodium Gluconate,D09.811.308.060
Carbohydrates.Sugar Acids.Gluconates.Calcium Gluconate,D09.811.308.200
Carbohydrates.Sugar Acids.Glyceric Acids,D09.811.366
Carbohydrates.Sugar Acids.Glyceric Acids.Diphosphoglyceric Acids,D09.811.366.388
"Carbohydrates.Sugar Acids.Glyceric Acids.Diphosphoglyceric Acids.2,3-Diphosphoglycerate",D09.811.366.388.175
Carbohydrates.Sugar Acids.Muramic Acids,D09.811.522
Carbohydrates.Sugar Acids.Muramic Acids.Acetylmuramyl-Alanyl-Isoglutamine,D09.811.522.050
Carbohydrates.Sugar Acids.Neuraminic Acids,D09.811.589
Carbohydrates.Sugar Acids.Neuraminic Acids.Sialic Acids,D09.811.589.668
Carbohydrates.Sugar Acids.Neuraminic Acids.Sialic Acids.N-Acetylneuraminic Acid,D09.811.589.668.030
Carbohydrates.Sugar Acids.Neuraminic Acids.Sialic Acids.Cytidine Monophosphate N-Acetylneuraminic Acid,D09.811.589.668.250
Carbohydrates.Sugar Acids.Neuraminic Acids.Sialic Acids.Zanamivir,D09.811.589.668.775
Carbohydrates.Sugar Acids.Tartrates,D09.811.779
Carbohydrates.Sugar Acids.Tartronates,D09.811.835
Carbohydrates.Sugar Acids.Uronic Acids,D09.811.922
Carbohydrates.Sugar Acids.Uronic Acids.Glucuronates,D09.811.922.162
Carbohydrates.Sugar Acids.Uronic Acids.Glucuronates.Glucuronic Acid,D09.811.922.162.500
Carbohydrates.Sugar Acids.Uronic Acids.Glucuronates.Glucuronides,D09.811.922.162.750
Carbohydrates.Sugar Acids.Uronic Acids.Hexuronic Acids,D09.811.922.400
Carbohydrates.Sugar Acids.Uronic Acids.Hexuronic Acids.Iduronic Acid,D09.811.922.400.500
Carbohydrates.Sugar Alcohols,D09.853
Carbohydrates.Sugar Alcohols.Dithioerythritol,D09.853.175
Carbohydrates.Sugar Alcohols.Dithiothreitol,D09.853.196
Carbohydrates.Sugar Alcohols.Erythritol,D09.853.329
Carbohydrates.Sugar Alcohols.Erythritol.Erythrityl Tetranitrate,D09.853.329.225
Carbohydrates.Sugar Alcohols.Galactitol,D09.853.400
Carbohydrates.Sugar Alcohols.Galactitol.Dianhydrogalactitol,D09.853.400.350
Carbohydrates.Sugar Alcohols.Galactitol.Mitolactol,D09.853.400.500
Carbohydrates.Sugar Alcohols.Inositol,D09.853.519
Carbohydrates.Sugar Alcohols.Inositol.Inositol Phosphates,D09.853.519.400
"Carbohydrates.Sugar Alcohols.Inositol.Inositol Phosphates.Inositol 1,4,5-Trisphosphate",D09.853.519.400.350
Carbohydrates.Sugar Alcohols.Inositol.Inositol Phosphates.Phytic Acid,D09.853.519.400.700
Carbohydrates.Sugar Alcohols.Mannitol,D09.853.609
Carbohydrates.Sugar Alcohols.Mannitol.Mannitol Phosphates,D09.853.609.450
Carbohydrates.Sugar Alcohols.Mannitol.Mitobronitol,D09.853.609.500
Carbohydrates.Sugar Alcohols.Ribitol,D09.853.780
Carbohydrates.Sugar Alcohols.Sorbitol,D09.853.813
Carbohydrates.Sugar Alcohols.Sorbitol.Isosorbide,D09.853.813.480
Carbohydrates.Sugar Alcohols.Sorbitol.Isosorbide.Isosorbide Dinitrate,D09.853.813.480.500
Carbohydrates.Sugar Alcohols.Sorbitol.Meglumine,D09.853.813.550
Carbohydrates.Sugar Alcohols.Sorbitol.Meglumine.Diatrizoate Meglumine,D09.853.813.550.500
Carbohydrates.Sugar Alcohols.Sorbitol.Meglumine.Iothalamate Meglumine,D09.853.813.550.600
Carbohydrates.Sugar Alcohols.Triose Sugar Alcohols,D09.853.875
Carbohydrates.Sugar Alcohols.Triose Sugar Alcohols.Glycerol,D09.853.875.500
Carbohydrates.Sugar Alcohols.Triose Sugar Alcohols.Glycerophosphates,D09.853.875.750
Carbohydrates.Sugar Alcohols.Triose Sugar Alcohols.Glycerophosphates.Glycerylphosphorylcholine,D09.853.875.750.449
Carbohydrates.Sugar Alcohols.Xylitol,D09.853.936
Carbohydrates.Sugar Phosphates,D09.894
Carbohydrates.Sugar Phosphates.Dihydroxyacetone Phosphate,D09.894.150
Carbohydrates.Sugar Phosphates.Glycerophosphates,D09.894.299
Carbohydrates.Sugar Phosphates.Hexosephosphates,D09.894.417
Carbohydrates.Sugar Phosphates.Hexosephosphates.Fructosephosphates,D09.894.417.313
Carbohydrates.Sugar Phosphates.Hexosephosphates.Fructosephosphates.Fructosediphosphates,D09.894.417.313.300
Carbohydrates.Sugar Phosphates.Hexosephosphates.Galactosephosphates,D09.894.417.370
Carbohydrates.Sugar Phosphates.Hexosephosphates.Glucosephosphates,D09.894.417.448
Carbohydrates.Sugar Phosphates.Hexosephosphates.Glucosephosphates.Glucose-6-Phosphate,D09.894.417.448.500
Carbohydrates.Sugar Phosphates.Hexosephosphates.Hexosediphosphates,D09.894.417.592
Carbohydrates.Sugar Phosphates.Hexosephosphates.Hexosediphosphates.Fructosediphosphates,D09.894.417.592.300
Carbohydrates.Sugar Phosphates.Hexosephosphates.Mannosephosphates,D09.894.417.650
Carbohydrates.Sugar Phosphates.Inositol Phosphates,D09.894.480
"Carbohydrates.Sugar Phosphates.Inositol Phosphates.Inositol 1,4,5-Trisphosphate",D09.894.480.350
Carbohydrates.Sugar Phosphates.Inositol Phosphates.Phytic Acid,D09.894.480.700
Carbohydrates.Sugar Phosphates.Mannitol Phosphates,D09.894.500
Carbohydrates.Sugar Phosphates.Pentosephosphates,D09.894.643
Carbohydrates.Sugar Phosphates.Pentosephosphates.Phosphoribosyl Pyrophosphate,D09.894.643.650
Carbohydrates.Sugar Phosphates.Pentosephosphates.Ribosemonophosphates,D09.894.643.700
Carbohydrates.Sugar Phosphates.Pentosephosphates.Ribulosephosphates,D09.894.643.720
Carbohydrates.Sugar Phosphates.Polyisoprenyl Phosphate Sugars,D09.894.680
Carbohydrates.Sugar Phosphates.Polyisoprenyl Phosphate Sugars.Polyisoprenyl Phosphate Monosaccharides,D09.894.680.700
Carbohydrates.Sugar Phosphates.Polyisoprenyl Phosphate Sugars.Polyisoprenyl Phosphate Monosaccharides.Dolichol Monophosphate Mannose,D09.894.680.700.250
Carbohydrates.Sugar Phosphates.Polyisoprenyl Phosphate Sugars.Polyisoprenyl Phosphate Oligosaccharides,D09.894.680.710
Carbohydrates.Sugar Phosphates.Teichoic Acids,D09.894.847
Carbohydrates.Sugars,D09.947
Carbohydrates.Sugars.Dietary Sugars,D09.947.500
Carbohydrates.Sugars.Dietary Sugars.Dietary Sucrose,D09.947.500.250
Carbohydrates.Sugars.Dietary Sugars.High Fructose Corn Syrup,D09.947.500.500
Carbohydrates.Sugars.Disaccharides,D09.947.750
Carbohydrates.Sugars.Disaccharides.Cellobiose,D09.947.750.200
Carbohydrates.Sugars.Disaccharides.Isomaltose,D09.947.750.320
Carbohydrates.Sugars.Disaccharides.Lactose,D09.947.750.340
Carbohydrates.Sugars.Disaccharides.Lactulose,D09.947.750.423
Carbohydrates.Sugars.Disaccharides.Maltose,D09.947.750.523
Carbohydrates.Sugars.Disaccharides.Melibiose,D09.947.750.540
Carbohydrates.Sugars.Disaccharides.Sucrose,D09.947.750.770
Carbohydrates.Sugars.Disaccharides.Sucrose.Dietary Sucrose,D09.947.750.770.200
Carbohydrates.Sugars.Disaccharides.Sucrose.Sucralfate,D09.947.750.770.850
Carbohydrates.Sugars.Disaccharides.Trehalose,D09.947.750.880
Carbohydrates.Sugars.Monosaccharides,D09.947.875
Carbohydrates.Sugars.Monosaccharides.Heptoses,D09.947.875.286
Carbohydrates.Sugars.Monosaccharides.Heptoses.Mannoheptulose,D09.947.875.286.500
Carbohydrates.Sugars.Monosaccharides.Hexoses,D09.947.875.359
Carbohydrates.Sugars.Monosaccharides.Hexoses.Fructose,D09.947.875.359.250
Carbohydrates.Sugars.Monosaccharides.Hexoses.Galactose,D09.947.875.359.377
Carbohydrates.Sugars.Monosaccharides.Hexoses.Glucose,D09.947.875.359.448
Carbohydrates.Sugars.Monosaccharides.Hexoses.Glucose.Blood Glucose,D09.947.875.359.448.500
Carbohydrates.Sugars.Monosaccharides.Hexoses.Mannose,D09.947.875.359.588
Carbohydrates.Sugars.Monosaccharides.Hexoses.Sorbose,D09.947.875.359.862
Carbohydrates.Sugars.Monosaccharides.Ketoses,D09.947.875.465
Carbohydrates.Sugars.Monosaccharides.Ketoses.Dihydroxyacetone,D09.947.875.465.200
Carbohydrates.Sugars.Monosaccharides.Ketoses.Fructose,D09.947.875.465.354
Carbohydrates.Sugars.Monosaccharides.Ketoses.Mannoheptulose,D09.947.875.465.500
Carbohydrates.Sugars.Monosaccharides.Ketoses.Sorbose,D09.947.875.465.758
Carbohydrates.Sugars.Monosaccharides.Ketoses.Xylulose,D09.947.875.465.920
Carbohydrates.Sugars.Monosaccharides.Pentoses,D09.947.875.627
Carbohydrates.Sugars.Monosaccharides.Pentoses.Arabinose,D09.947.875.627.166
Carbohydrates.Sugars.Monosaccharides.Pentoses.Ribose,D09.947.875.627.651
Carbohydrates.Sugars.Monosaccharides.Pentoses.Xylose,D09.947.875.627.867
Carbohydrates.Sugars.Monosaccharides.Pentoses.Xylulose,D09.947.875.627.885
Carbohydrates.Sugars.Monosaccharides.Tetroses,D09.947.875.805
Carbohydrates.Sugars.Monosaccharides.Trioses,D09.947.875.894
Carbohydrates.Sugars.Monosaccharides.Trioses.Dihydroxyacetone,D09.947.875.894.200
Carbohydrates.Sugars.Monosaccharides.Trioses.Glyceraldehyde,D09.947.875.894.449
Carbohydrates.Thiosugars,D09.973
