id,value
"Macromolecular Substances.Polymers.Plastics.Resins, Synthetic.Composite Resins.Bisphenol A-Glycidyl Methacrylate",D05.750.716.822.308.200
"Macromolecular Substances.Polymers.Plastics.Resins, Synthetic.Composite Resins.Compomers",D05.750.716.822.308.300
"Macromolecular Substances.Polymers.Plastics.Resins, Synthetic.Epoxy Resins",D05.750.716.822.461
"Macromolecular Substances.Polymers.Plastics.Resins, Synthetic.Epoxy Resins.Silorane Resins",D05.750.716.822.461.500
"Macromolecular Substances.Polymers.Plastics.Resins, Synthetic.Resin Cements",D05.750.716.822.730
Macromolecular Substances.Polymers.Polyanetholesulfonate,D05.750.722
Macromolecular Substances.Polymers.Polyanhydrides,D05.750.725
Macromolecular Substances.Polymers.Polyesters,D05.750.728
Macromolecular Substances.Polymers.Polyesters.Polydioxanone,D05.750.728.700
Macromolecular Substances.Polymers.Polyesters.Polyethylene Terephthalates,D05.750.728.764
Macromolecular Substances.Polymers.Polyesters.Polyglactin 910,D05.750.728.772
Macromolecular Substances.Polymers.Polyesters.Polyglycolic Acid,D05.750.728.780
Macromolecular Substances.Polymers.Polyesters.Polyhydroxyalkanoates,D05.750.728.890
Macromolecular Substances.Polymers.Polyethylene Glycols,D05.750.741
Macromolecular Substances.Polymers.Polyethylene Glycols.Certolizumab Pegol,D05.750.741.125
Macromolecular Substances.Polymers.Polyethylene Glycols.Cetomacrogol,D05.750.741.250
"Macromolecular Substances.Polymers.Polyethylene Glycols.Hydrogel, Polyethylene Glycol Dimethacrylate",D05.750.741.485
Macromolecular Substances.Polymers.Polyethylene Glycols.Nonoxynol,D05.750.741.575
Macromolecular Substances.Polymers.Polyethylene Glycols.Octoxynol,D05.750.741.610
Macromolecular Substances.Polymers.Polyethylene Glycols.Poloxalene,D05.750.741.650
Macromolecular Substances.Polymers.Polyethylene Glycols.Poloxamer,D05.750.741.667
Macromolecular Substances.Polymers.Polyethylene Glycols.Polyhydroxyethyl Methacrylate,D05.750.741.685
Macromolecular Substances.Polymers.Polyethylene Glycols.Polysorbates,D05.750.741.700
Macromolecular Substances.Polymers.Polygeline,D05.750.780
Macromolecular Substances.Polymers.Polyphloretin Phosphate,D05.750.795
Macromolecular Substances.Polymers.Pyran Copolymer,D05.750.830
Macromolecular Substances.Polymers.Siloxanes,D05.750.900
Macromolecular Substances.Polymers.Siloxanes.Silicones,D05.750.900.850
Macromolecular Substances.Polymers.Siloxanes.Silicones.Dimethylpolysiloxanes,D05.750.900.850.150
Macromolecular Substances.Polymers.Siloxanes.Silicones.Dimethylpolysiloxanes.Simethicone,D05.750.900.850.150.750
Macromolecular Substances.Polymers.Siloxanes.Silicones.Silicone Elastomers,D05.750.900.850.900
Macromolecular Substances.Polymers.Siloxanes.Silicones.Silicone Gels,D05.750.900.850.905
Macromolecular Substances.Polymers.Siloxanes.Silicones.Silicone Oils,D05.750.900.850.950
Macromolecular Substances.Polymers.Siloxanes.Silorane Resins,D05.750.900.925
Macromolecular Substances.Protein Aggregates,D05.875
