id,value
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Azetidinecarboxylic Acid",D12.125.072.401.200
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Proline",D12.125.072.401.623
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Proline.Captopril",D12.125.072.401.623.270
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Proline.Fosinopril",D12.125.072.401.623.374
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Proline.Hydroxyproline",D12.125.072.401.623.478
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Pyrrolidonecarboxylic Acid",D12.125.072.401.761
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Technetium Tc 99m Diethyl-iminodiacetic Acid",D12.125.072.401.830
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Technetium Tc 99m Disofenin",D12.125.072.401.840
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Imino Acids.Technetium Tc 99m Lidofenin",D12.125.072.401.900
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Cyclic.Isodesmosine",D12.125.072.415
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino",D12.125.095
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine",D12.125.095.104
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Argininosuccinic Acid",D12.125.095.104.075
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Benzoylarginine-2-Naphthylamide",D12.125.095.104.095
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Benzoylarginine Nitroanilide",D12.125.095.104.100
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Homoarginine",D12.125.095.104.400
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.NG-Nitroarginine Methyl Ester",D12.125.095.104.525
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Nitroarginine",D12.125.095.104.587
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.omega-N-Methylarginine",D12.125.095.104.650
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Arginine.Tosylarginine Methyl Ester",D12.125.095.104.900
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Asparagine",D12.125.095.165
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Citrulline",D12.125.095.226
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Cystathionine",D12.125.095.307
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Cystine",D12.125.095.369
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Diaminopimelic Acid",D12.125.095.390
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Glutamine",D12.125.095.461
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Glutamine.Proglumide",D12.125.095.461.700
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Homocystine",D12.125.095.533
"Amino Acids, Peptides, and Proteins.Amino Acids.Amino Acids, Diamino.Lysine",D12.125.095.647
